Num_Acc;dep;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;larrout;surf;infra;situ;vma
202100044464;19;3;PARIS (AVENUE DE);0;Inconnu;1;2;0;1;0;0;1;-1.0;1;5;1;50
202100014119;48;3;;-1;Inconnu;2;2;0;1;1;517;1;-1.0;1;0;1;50
202100048466;83;3;28;-1;D;2;2;0;1;14;100;2;-1.0;1;0;1;-1
202100024952;43;3;13;-1;Inconnu;2;2;0;1;7;850;2;-1.0;1;0;3;80
202100046047;13;1;A507 sens Marseille - Aubagne;0;Inconnu;1;3;0;1;6;130;1;-1.0;1;1;1;70
202100017649;30;4;ARTS (AVENUE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;5;1;50
202100054588;49;4;GUILLEBOTTE AVENUE;0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;50
202100055760;86;4;PETIT ROC FER (CHEMIN DU);0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100046768;13;4;AMPERE (BOULEVARD);0;Inconnu;1;2;0;1;-1;-1;1;-1.0;1;5;1;30
202100025380;58;2;7;-1;Inconnu;2;2;0;1;101;200;1;-1.0;1;0;1;70
202100028100;95;4;VERT GALANT (RUE DU);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100043905;75;4;RUE DE VAUGIRARD;0;Inconnu;1;2;1;1;-1;-1;1;-1.0;1;-1;5;50
202100016209;17;4;DURAND  QUAI LOUIS;0;Inconnu;-1;1;0;1;-1;-1;1;-1.0;1;0;1;30
202100019363;6;3;PAOUTE (ROUTE ET TRAVERSE DE LA);0;Inconnu;2;2;0;1;2;982;1;-1.0;1;0;1;50
202100037949;93;1;AUTOROUTE A1;0;Inconnu;3;8;0;1;9;199;1;-1.0;1;2;1;110
202100004417;93;3;BALLANGER ROBERT (AVENUE);0;Inconnu;1;4;0;1;0;1;1;-1.0;2;2;1;50
202100024163;30;3;982;-1;Inconnu;2;2;0;1;45;500;3;-1.0;1;0;3;70
202100052588;93;3;ARNOUVILLE;0;Inconnu;1;1;0;1;0;1;1;-1.0;2;0;1;50
202100046770;13;7;L'ENJOLRAS (AVE DE);0;Inconnu;2;2;0;1;9;100;1;-1.0;1;0;1;50
202100007776;78;3;AVENUE DE L'UNION;0;Inconnu;1;2;0;1;39;956;1;-1.0;1;0;1;10
202100002758;45;3;SECRETAIN (AVENUE ROGER);0;Inconnu;2;4;0;1;-1;-1;1;-1.0;2;1;1;50
202100013604;80;4;DURY (BOULEVARD DE);0;Inconnu;2;3;0;1;-1;-1;1;-1.0;1;0;1;50
202100001417;988;1;1;-1;Inconnu;3;4;0;1;-1;-1;3;-1.0;1;0;3;110
202100037967;2B;4;AV DE LA LIBERATION;0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;50
202100020129;93;3;VAILLANT-COUTURIER (AVENUE PAUL);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;5;1;50
202100053638;93;4;LIVRY (AVENUE DE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100048673;49;4;JOMINIERE (RUE DE LA);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100042525;11;3;118;0;D;2;2;0;1;81;769;1;-1.0;2;0;3;50
202100040072;75;4;RUE LA FAYETTE;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100012991;81;4;27;0;C;2;2;0;1;-1;-1;3;-1.0;1;0;8;80
202100041304;6;4;FLIREY (AV. DE);0;Inconnu;2;3;0;2;-1;-1;3;-1.0;1;0;1;50
202100016114;78;4;TILLEULS (RUE DES);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100028042;971;2;2;-1;Inconnu;2;2;0;4;-1;-1;1;-1.0;1;0;1;-1
202100032229;95;1;AUTOROUTE A15;0;Inconnu;3;7;0;1;20;500;2;-1.0;2;0;1;110
202100036251;29;4;DOUARNENEZ RUE DE;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100012233;11;3;ROCADE SUD RD 6161;0;Inconnu;3;2;0;2;11;0;2;-1.0;1;5;1;80
202100025735;50;3;ABBAYE (RUE DE L');0;Inconnu;3;4;0;1;-1;-1;2;-1.0;1;0;1;50
202100000158;69;4;;0;D;2;2;0;1;-1;-1;4;-1.0;1;0;1;80
202100042639;50;3;650;0;Inconnu;2;2;0;1;70;962;1;-1.0;1;0;1;80
202100054507;34;3;612;0;A;2;2;0;1;4;367;1;-1.0;1;0;1;90
202100006353;67;4;;0;D;2;1;0;1;-1;-1;1;3.5;1;0;1;50
202100032598;30;1;9;-1;Inconnu;3;3;0;1;73;600;1;-1.0;1;0;1;130
202100006190;69;4;BPNL   37.781 A 41.124;0;Inconnu;3;5;0;1;40;599;1;-1.0;2;2;1;70
202100014960;69;4;JEAN MOULIN                         (QU);0;Inconnu;1;4;3;1;-1;-1;1;-1.0;2;0;1;50
202100037472;974;3;;-1;Inconnu;2;2;0;1;201;650;1;-1.0;1;0;1;80
202100020775;58;3;973;-1;Inconnu;2;2;0;4;4;0;3;-1.0;1;0;1;80
202100028400;62;1;A26;-1;Inconnu;3;4;0;1;111;750;3;-1.0;1;0;1;130
202100008208;13;3;27;0;D;2;2;0;1;22;500;1;-1.0;1;0;1;70
202100033529;973;3;BADUEL (ROUTE DE);0;Inconnu;2;2;0;1;4;200;1;-1.0;1;0;1;50
202100032666;55;4;RU ( DE );0;Inconnu;1;1;0;1;0;0;1;-1.0;1;0;1;50
202100028548;64;4;;0;Inconnu;2;2;0;1;-1;-1;1;4.0;1;0;1;-1
202100041020;34;3;13;0;D;2;2;0;2;18;643;2;-1.0;1;5;1;50
202100033349;33;4;CRS DE LA LIBERATION;0;Inconnu;3;6;1;1;-1;-1;1;-1.0;1;5;1;50
202100032251;77;3;CHALAUTRE (ROUTE DE);0;Inconnu;2;2;0;1;0;950;1;-1.0;1;0;1;50
202100023161;79;3;33;0;Inconnu;2;2;0;2;25;744;1;6.0;1;0;4;50
202100005534;75;4;RUE JACQUIER;0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;30
202100018740;78;3;PIERRE BROSSOLETTE (BOULEVARD);0;Inconnu;2;2;0;1;20;250;3;-1.0;2;0;1;50
202100055194;13;4;SAINT ELOI (RUE);0;Inconnu;1;1;0;1;-1;-1;3;-1.0;1;0;1;50
202100013386;75;4;BOULEVARD DIDEROT;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100029993;13;4;MENDES FRANCE (AVENUE);0;Inconnu;2;4;0;1;0;0;1;-1.0;1;0;1;50
202100031171;12;3;VABRE (AVENUE DE);0;Inconnu;2;2;0;1;38;760;1;-1.0;1;0;1;70
202100021663;93;3;MARCEL CACHIN (AVENUE) COTE NÂ°16 AU 50;0;Inconnu;2;2;1;1;0;0;1;-1.0;1;0;1;50
202100038266;15;3;17;0;D;2;2;0;2;28;830;3;-1.0;1;0;1;90
202100052326;75;4;RUE DE PICPUS;0;Inconnu;1;1;0;1;-1;-1;1;-1.0;2;0;1;50
202100010982;72;3;357;-1;Inconnu;2;2;0;1;36;295;1;-1.0;1;0;1;80
202100052970;62;4;PYRENEES ( DES );0;Inconnu;2;1;0;2;-1;-1;1;-1.0;2;0;1;50
202100039839;75;4;BOULEVARD GARIBALDI;0;Inconnu;3;2;0;1;-1;-1;1;-1.0;2;8;1;50
202100037894;12;3;809;0;Inconnu;2;2;0;1;62;700;2;-1.0;1;0;3;90
202100012606;43;3;CLUNY (BD. DE);-1;Inconnu;2;3;-1;1;0;190;1;-1.0;1;0;1;50
202100045111;972;2;ROUTE NATIONALE 1;0;Inconnu;3;5;3;1;3;200;3;-1.0;1;0;1;70
202100022487;92;3;910;0;Inconnu;1;1;0;1;0;0;1;-1.0;1;0;1;50
202100034257;59;7;MOCQUET GUY RUE;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100020513;59;4;SOLFERINO RUE NÂ°208-FIN-161-FIN;0;Inconnu;2;2;1;1;-1;-1;1;-1.0;1;0;5;30
202100029248;91;2;104;0;Inconnu;3;6;0;1;33;849;1;-1.0;1;0;1;90
202100054524;38;4;;-1;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100038217;75;4;BOULEVARD BERTHIER;0;Inconnu;3;4;0;1;-1;-1;1;-1.0;2;0;1;50
202100017436;68;3;ALSACE (RUE D');0;Inconnu;3;1;0;1;-1;-1;1;-1.0;1;0;5;50
202100051396;91;2;ROUTE DE MENNECY;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100022690;69;4;MONTAGNY (DE)                       (R );0;Inconnu;1;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100041240;976;2;tsoundzou-Mariage (place -tsoundzou 2);0;Inconnu;2;0;0;1;0;0;1;-1.0;1;0;1;50
202100028330;93;4;GENERAL JOINVILLE;0;Inconnu;1;2;1;1;0;0;3;-1.0;1;0;1;50
202100006338;6;3;9;0;D;2;2;0;1;6;226;1;-1.0;1;5;1;50
202100020664;78;2;N118;0;Inconnu;1;1;0;1;4;199;4;-1.0;1;0;3;50
202100048474;31;3;632;-1;Inconnu;2;2;0;1;19;379;2;-1.0;1;5;1;70
202100044518;91;4;;-1;Inconnu;1;1;0;1;-1;-1;1;-1.0;2;0;1;30
202100024236;972;4;GODISSARD (BOULEVARD);0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;50
202100046145;94;3;MOLIERE (R);0;Inconnu;2;1;0;1;0;0;1;-1.0;1;0;1;50
202100008819;13;1;A50-Sens Aubagne vers Marseille;0;Inconnu;1;3;0;1;9;0;1;-1.0;1;0;1;90
202100018834;35;3;53;0;Inconnu;2;2;0;1;26;394;1;-1.0;1;8;3;80
202100016148;54;7;MON DESERT (RUE);0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100052696;94;4;VICTOIRE (AV DE LA);0;Inconnu;2;2;0;1;0;1;1;-1.0;2;0;1;50
202100019827;19;3;TURGOT (AVENUE);0;Inconnu;2;3;0;1;-1;-1;1;-1.0;1;0;1;50
202100003032;13;1;A50-Sens Aubagne vers Marseille;0;Inconnu;3;4;0;1;10;449;1;-1.0;1;0;1;90
202100023600;14;2;RN 814;0;Inconnu;2;4;3;1;1;0;1;-1.0;1;3;2;70
202100015798;77;2;4;-1;Inconnu;2;2;0;2;45;798;1;-1.0;2;0;1;80
202100041355;71;3;977;-1;Inconnu;2;1;0;1;-1;-1;3;3.0;1;0;1;50
202100009306;94;4;GENERAL MALLERET JOINVILLE (AV DU);0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;30
202100015594;31;1;VA007313 LE CHAPITRE A64 Sortie 38;0;Inconnu;1;1;0;2;285;451;4;-1.0;1;3;1;50
202100053143;92;1;A14;0;Inconnu;3;4;0;1;3;599;1;-1.0;2;0;1;70
202100019526;93;6;SAINT LEU (ROUTE DE) 1 Ã  157;0;Inconnu;-1;-1;0;1;0;0;1;-1.0;1;0;1;30
202100021531;24;3;710;0;Inconnu;2;2;0;1;40;0;1;-1.0;1;0;1;80
202100005763;13;4;GASTON RAMON (BOULEVARD);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100011712;24;3;D78;0;D;3;2;0;1;0;100;1;-1.0;1;0;1;50
202100021437;65;3;MARECHAL FOCH (RUE DU );0;Inconnu;3;2;0;1;42;150;1;-1.0;2;0;1;80
202100024959;48;4;6;0;Inconnu;2;2;0;1;-1;-1;3;-1.0;1;0;1;50
202100034301;11;9;JUIN MARECHAL;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100034539;59;1;AUTOROUTE A1;0;Inconnu;3;4;0;1;198;699;1;-1.0;1;0;1;90
202100002212;13;1;A55-Sens Marseille vers Martigues;0;Inconnu;1;2;0;1;24;106;1;-1.0;1;0;1;110
202100042744;49;3;347;-1;Inconnu;2;2;0;1;59;500;2;-1.0;1;5;1;90
202100056099;31;3;622;-1;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100045431;75;4;BOULEVARD SAINT MARTIN;0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;50
202100002812;93;3;METZ AVENUE DE;0;Inconnu;3;6;3;1;1;0;1;-1.0;1;0;1;50
202100016145;58;4;CHAUVELLES;0;Inconnu;1;1;0;1;0;0;1;-1.0;1;0;1;50
202100031277;72;3;323;-1;Inconnu;2;2;0;1;100;260;1;-1.0;1;0;1;30
202100046172;61;3;912;-1;D;2;2;0;1;34;180;3;-1.0;1;5;1;90
202100020397;24;3;47;0;D;2;2;0;1;11;800;1;-1.0;1;0;1;90
202100029935;94;1;A86.EXT;0;Inconnu;1;2;0;1;30;500;1;-1.0;1;0;1;90
202100056393;971;3;ROUTE DE BOISVINS;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100025936;34;4;;-1;Inconnu;2;2;0;1;-1;-1;1;4.0;1;0;1;50
202100029368;12;3;999;0;Inconnu;2;3;0;2;100;370;2;-1.0;2;0;1;90
202100038204;6;7;VERDUN AVENUE DE;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100047725;72;4;MAILLETS (RUE DES) NÂ° PAIRS 14 ET >;0;Inconnu;3;2;0;2;0;0;1;-1.0;1;0;1;50
202100033766;77;2;RN104;0;Inconnu;3;2;0;1;0;500;2;-1.0;1;0;2;90
202100034566;69;4;ST BONNET DE MURE (DE)              (CH);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100036817;13;4;SCHLOESING (BOULEVARD);0;Inconnu;2;7;3;1;0;0;1;-1.0;1;0;1;50
202100037211;67;4;PIERRE MENDES FRANCE (AVENUE);0;Inconnu;3;4;0;1;0;0;1;-1.0;1;0;1;50
202100031330;92;3;908;0;Inconnu;2;7;1;1;0;0;1;-1.0;1;0;1;50
202100030551;63;7;FLAUBERT (BD GUSTAVE);0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;5;1;50
202100019253;49;3;124;-1;Inconnu;2;2;0;1;18;330;1;-1.0;1;0;1;90
202100027251;76;1;28;0;Inconnu;1;2;0;1;53;200;3;-1.0;1;3;3;130
202100007391;34;3;908;0;Inconnu;2;2;0;1;1;200;1;-1.0;1;0;1;90
202100015948;75;4;RUE LOUIS ARMAND;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100049809;31;3;30;0;D;2;2;0;1;18;550;1;-1.0;1;0;1;80
202100010294;64;4;BASSUSSARRY (ROUTE DE);0;Inconnu;2;2;0;3;0;0;1;-1.0;1;0;1;30
202100025014;75;4;ECHANGEUR ISSY;0;Inconnu;1;4;0;1;9;500;1;-1.0;1;0;1;70
202100015865;69;4;MARIUS BERLIET                      (R );0;Inconnu;1;1;1;1;-1;-1;1;-1.0;1;0;1;30
202100038042;75;4;PLACE DE L OPERA;0;Inconnu;1;-1;0;1;-1;-1;1;-1.0;1;0;1;50
202100044847;93;3;MAXIME GORKI (BOULEVARD) DES NÂ°1 AU 87;0;Inconnu;-1;6;3;1;0;1;1;-1.0;1;0;1;50
202100009507;19;3;69;0; -;2;2;0;1;4;100;1;-1.0;1;0;4;70
202100013269;35;4;SEVIGNE (BD DE);0;Inconnu;2;2;2;2;-1;-1;1;-1.0;1;9;1;50
202100022039;91;1;6;0;Inconnu;3;3;0;1;13;0;1;-1.0;1;0;1;110
202100000134;62;4;DE GAULLE (Ave Charles);0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;50
202100014952;69;4;MARCEL SEMBAT                       (BD);0;Inconnu;2;2;2;1;-1;-1;1;-1.0;1;0;1;30
202100016972;14;4;RICHEMOND (BOULEVARD);0;Inconnu;1;2;1;1;1;0;1;-1.0;1;0;5;50
202100004048;49;4;BARANGE BOULEVARD;0;Inconnu;1;1;0;1;1;0;3;-1.0;2;0;1;50
202100017213;12;3;921;-1;Inconnu;2;2;0;2;16;400;3;-1.0;1;0;1;90
202100041969;43;3;156;0;Inconnu;2;2;0;2;3;800;2;-1.0;1;9;3;-1
202100035246;69;4;EMILE ZOLA     (Cours);0;Inconnu;2;2;2;1;-1;-1;1;-1.0;1;6;1;50
202100002281;93;4;POULIES (PLACE);0;Inconnu;3;1;0;3;0;1;2;-1.0;1;1;1;30
202100039177;74;3;1005;0;Inconnu;2;2;0;1;6;800;1;-1.0;2;0;1;50
202100021713;6;3;6202;-1;Inconnu;2;2;0;1;59;500;3;-1.0;1;0;1;70
202100012895;93;6;ROBERT BREMOND (RUE);0;Inconnu;-1;0;0;1;1;0;1;-1.0;1;0;8;50
202100034685;37;3;28;-1;Inconnu;2;2;0;1;17;150;1;-1.0;1;0;1;80
202100033564;64;4;BAHINOS (ROUTE DE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;30
202100027942;13;4;SAINT JUST (AVENUE DE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100046368;75;4;BOULEVARD DE CHARONNE;0;Inconnu;3;2;0;1;-1;-1;1;-1.0;2;0;1;50
202100037242;44;4;RUE DU PERRAY;0;Inconnu;2;0;0;1;-1;-1;1;-1.0;1;0;1;30
202100042367;93;4;CHAPIT RE ( RUE DU);0;Inconnu;1;1;0;2;0;0;2;-1.0;1;0;1;50
202100012157;92;3;DOCTEUR DERVAUX  ( QUAI DU );0;Inconnu;3;0;0;1;0;0;1;-1.0;1;0;1;70
202100000241;2B;2;30;0;Inconnu;2;2;0;1;59;800;1;-1.0;1;0;1;80
202100027822;68;4;;0;Inconnu;2;2;2;1;32;500;2;4.0;1;0;3;50
202100027036;92;1;86;0;Inconnu;3;4;0;1;75;99;3;-1.0;2;1;1;70
202100035729;28;3;PETIT ORME (CHEMIN DU);0;Inconnu;-1;0;0;1;0;0;1;-1.0;1;0;1;30
202100010302;58;3;MARZY;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;30
202100034262;50;3;MENDES FRANCE (CONTRE ALLEE);0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100005845;94;1;AUTOROUTE A6A;0;Inconnu;3;2;0;1;0;200;2;-1.0;2;1;1;70
202100018840;71;3;92;-1;Inconnu;2;1;0;2;10;600;1;3.0;1;0;1;80
202100044836;75;4;RUE PREVOST PARADOL;0;Inconnu;-1;1;3;1;-1;-1;1;-1.0;1;6;1;50
202100014424;94;4;TOULOUSE (RUEÂ° RUNGIS MIN;0;Inconnu;1;2;0;1;0;0;1;-1.0;1;0;8;30
202100028412;83;3;98;-1;Inconnu;2;2;0;1;32;937;1;-1.0;1;0;1;70
202100023329;92;3;AULAGNIER ( QUAI );0;Inconnu;2;4;0;1;0;0;1;-1.0;1;0;1;70
202100050284;13;1;A7-Sens Lyon vers Marseille;0;Inconnu;-1;3;0;1;268;299;1;-1.0;1;0;1;90
202100005451;6;3;2566;0;D;2;2;0;1;3;205;1;-1.0;1;0;1;80
202100043395;2;3;320;-1;Inconnu;2;2;0;1;3;650;1;-1.0;1;0;3;80
202100026956;94;3;GENERAL LECLERC (AV DU);0;Inconnu;3;2;3;1;1;0;1;-1.0;2;9;6;50
202100022193;32;3;504;-1;Inconnu;2;2;0;1;2;500;1;-1.0;1;0;3;50
202100049173;89;3;957;0;Inconnu;2;2;0;2;28;700;3;-1.0;1;0;1;80
202100015652;94;3;BOILEAU (AV);0;Inconnu;2;2;0;1;0;0;1;-1.0;2;0;1;50
202100054066;37;4;VOISIN (BOULEVARD ANDRE-GEORGES);0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100030126;59;7;ROUTE DEPARTEMENTALE 652;0;Inconnu;3;4;0;1;11;0;1;-1.0;1;0;1;90
202100047660;94;3;R DE PARIS;0;Inconnu;2;2;1;1;1;0;1;-1.0;2;0;1;30
202100005024;974;9;MASCAREIGNES(BOULEVARD);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;6;6;50
202100045736;83;4;MOULIN (AVENUE JEAN);0;Inconnu;2;2;0;1;-1;0;1;-1.0;1;0;4;50
202100003695;13;4;NATIONAL (BOULEVARD);0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;50
202100045174;39;4;3;-1;Inconnu;2;2;0;2;-1;-1;3;-1.0;1;2;1;70
202100002201;89;3;965;0;Inconnu;2;2;0;1;60;657;1;7.2;1;0;1;80
202100029705;13;7;8;-1;N;2;2;0;1;63;100;3;-1.0;1;0;1;80
202100010915;29;4;ODET QUAI DE L';0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;5;1;50
202100001687;976;4;kaweni-SPPM ( rue de la );0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100050106;14;3;579;0;A;2;2;0;1;50;500;1;-1.0;1;0;1;50
202100017469;27;4;DELAMARE (RUE ABBE);0;Inconnu;2;2;0;1;-1;-1;3;-1.0;1;2;1;70
202100024404;60;3;938;-1;D;2;2;0;1;61;800;1;-1.0;1;0;1;90
202100008735;13;4;COMMANDANT ROLLAND;0;Inconnu;2;2;0;2;0;0;3;-1.0;1;0;1;50
202100017537;6;7;;-1;Inconnu;2;2;0;1;-1;-1;1;4.0;1;5;1;50
202100039007;79;3;744;0;Inconnu;2;2;0;2;17;400;1;5.8;1;0;3;80
202100030905;38;3;538;-1;Inconnu;2;2;0;2;15;0;1;-1.0;1;0;1;80
202100044160;75;4;RUE DE LA DUEE;0;Inconnu;2;2;1;2;-1;-1;1;-1.0;1;-1;5;50
202100018241;33;4;;-1;Inconnu;1;1;0;1;-1;-1;1;-1.0;2;0;8;50
202100023436;29;4;SALENGRO ROGER RUE;0;Inconnu;-1;1;0;1;-1;-1;1;-1.0;1;0;1;30
202100046177;31;3;D820;-1;W;2;2;0;1;45;600;1;-1.0;1;0;1;50
202100056191;93;3;VAILLANT COUTURIER (AVENUE PAUL);0;Inconnu;-1;1;0;1;0;1;1;-1.0;2;0;8;50
202100035155;971;2;2;0;Inconnu;2;3;0;2;79;500;1;-1.0;1;0;1;80
202100005880;69;4;HERBOUVILLE (D')                    (CO);0;Inconnu;1;2;3;1;-1;-1;1;-1.0;2;0;1;50
202100029125;44;4;POILUS ( BD DES );0;Inconnu;2;2;2;1;-1;-1;1;-1.0;1;0;1;50
202100036932;13;1;A7-Sens Lyon vers Marseille;0;Inconnu;1;2;0;1;265;0;1;-1.0;2;0;1;90
202100020679;971;2;Morne Salines;0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;70
202100026575;18;3;18;0;Inconnu;2;2;0;4;30;400;3;-1.0;1;0;3;80
202100034004;972;4;ERNEST DEPROGE (RUE);0;Inconnu;1;2;0;1;0;0;2;-1.0;1;0;1;30
202100004226;80;4;STRASBOURG (BOULEVARD DE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100050635;13;4;55;0;D;2;2;0;1;5;200;1;-1.0;2;0;1;70
202100021091;75;4;PONT DE L ALMA;0;Inconnu;2;3;1;2;-1;-1;1;-1.0;1;0;5;30
202100052842;67;4;;-1;Inconnu;2;2;1;1;-1;-1;3;-1.0;1;0;1;50
202100045178;29;3;788;-1;Inconnu;2;2;0;1;22;500;3;-1.0;1;0;4;50
202100055038;41;4;WILSON (AVENUE DU PRESIDENT);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100047337;64;3;DASSAULT MARCEL (BD);0;Inconnu;2;3;0;1;0;0;1;-1.0;1;0;1;70
202100016844;77;4;REPUBLIQUE (RUE DE  LA);0;Inconnu;1;1;0;2;1;0;1;-1.0;1;0;1;30
202100039930;63;7;BINGEN (BD JACQUES);0;Inconnu;2;4;0;1;4;800;1;-1.0;1;0;1;50
202100029530;2B;2;20;0;Inconnu;2;2;0;1;112;0;1;-1.0;1;0;3;80
202100015769;93;3;REPUBLIQUE (AVENUE);0;Inconnu;3;2;1;1;0;1;1;-1.0;1;0;5;50
202100026295;51;3;SEMARD (RUE PIERRE);0;Inconnu;1;1;0;2;30;180;3;-1.0;1;0;1;50
202100013445;31;7;820;0;R;4;2;0;1;17;200;1;6.0;1;0;1;70
202100055990;976;3;5;0;D;2;2;0;1;13;100;1;-1.0;1;0;1;50
202100054537;42;2;RN88;0;Inconnu;3;4;0;1;35;600;1;-1.0;1;0;1;70
202100026229;71;4;4;-1;Inconnu;2;2;0;1;-1;-1;3;-1.0;1;0;1;80
202100026883;37;1;28;0;Inconnu;3;4;0;1;23;800;3;-1.0;2;0;8;110
202100020310;13;4;VALLON DE TOULOUSE (RUE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100013975;75;1;A4;0;Inconnu;1;4;0;1;5;200;1;-1.0;1;0;1;90
202100032473;65;3;JAURES (RUE JEAN);0;Inconnu;2;2;0;1;11;730;1;-1.0;1;0;1;50
202100046141;75;4;RUE SAINT MAUR;0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;9;1;30
202100048717;93;3;PRESIDENT ROOSEVELT (AVENUE DU);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100012707;83;3;560;0;Inconnu;2;2;0;1;8;200;1;-1.0;1;0;1;80
202100016360;75;4;BOULEVARD RICHARD LENOIR;0;Inconnu;3;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100054048;69;4;;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;9;1;50
202100015136;93;4;JULES JOUY (AVENUE);0;Inconnu;2;2;0;1;0;0;1;-1.0;2;0;1;50
202100015245;92;4;63;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100004363;13;1;A51-Sens Aix en Provence vers Marseille;0;Inconnu;1;4;0;1;3;0;1;-1.0;1;0;1;90
202100013120;94;3;EDOUARD HERRIOT (AV);0;Inconnu;3;1;0;1;1;0;1;-1.0;1;6;1;30
202100008768;93;3;MONT D'EST (BD);0;Inconnu;1;2;0;1;0;1;1;-1.0;1;0;1;50
202100032120;13;7;CANTON VERT (AVENUE DU);0;Inconnu;-1;3;0;2;0;0;1;-1.0;1;0;1;50
202100051827;94;3;GENERAL DE GAULLE (AV DU);0;Inconnu;2;4;0;1;1;0;1;-1.0;2;0;1;50
202100049084;59;7;BEAUREPAIRE (BOULEVARD);0;Inconnu;2;2;1;1;-1;-1;1;-1.0;1;0;5;50
202100017706;92;4;MAURICEAU;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100016986;13;4;TIMONE (AVENUE DE LA);0;Inconnu;-1;1;0;1;0;0;1;-1.0;1;0;1;50
202100052567;75;4;AVENUE DE CLICHY;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100034428;75;4;BOULEVARD SERURIER;0;Inconnu;2;4;0;4;-1;-1;1;-1.0;1;0;1;50
202100016941;33;4;AVE DE L'YSER;0;Inconnu;3;2;2;1;-1;-1;1;-1.0;1;0;1;50
202100056166;33;4;;0;Inconnu;2;2;3;1;-1;-1;1;-1.0;1;-1;1;50
202100001176;67;7;REPUBLIQUE (RUE DE LA);0;Inconnu;2;3;3;1;-1;-1;1;-1.0;2;0;1;50
202100005594;66;3;40;0;Inconnu;2;2;0;1;13;800;1;-1.0;1;0;8;80
202100046454;24;3;709;0;D;2;2;0;1;18;950;1;-1.0;1;0;1;50
202100024642;92;3;914;0;Inconnu;1;4;0;1;0;0;1;-1.0;1;5;1;50
202100047562;5;2;94;-1;Inconnu;2;2;0;2;90;600;1;-1.0;1;0;1;80
202100008131;94;1;A4;0;Inconnu;-1;4;0;2;10;0;1;-1.0;1;1;1;90
202100041731;972;2;RN1;0;Inconnu;2;2;0;2;22;300;1;-1.0;2;0;1;80
202100051043;56;4;;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
